,CA,FT,CrT,CoT,GCT,BT,FPC
23/1/2050 13:00,0,0,0,0,0,0,0
23/1/2050 14:00,0,0,0,0,0,0,0
23/1/2050 15:00,0,0,0,0,0,0,0
23/1/2050 16:00,0,0,0,0,0,0,0
23/1/2050 17:00,0,0,0,0,0,0,0
23/1/2050 18:00,0,0,0,0,0,0,0
23/1/2050 19:00,0,0,0,0,0,0,0
23/1/2050 20:00,0,0,0,0,0,0,0
23/1/2050 21:00,0,0,0,0,0,0,0
23/1/2050 22:00,0,0,0,0,0,0,0
23/1/2050 23:00,0,-261935,-645484,-1111700085,-174568760,-1135776847,0
24/1/2050 00:00,0,0,0,0,0,0,0
24/1/2050 01:00,0,0,0,0,0,0,0
24/1/2050 02:00,0,0,0,0,0,0,0
24/1/2050 03:00,0,0,0,0,0,0,0
24/1/2050 04:00,0,0,0,0,0,0,0
24/1/2050 05:00,0,0,0,0,0,0,0
24/1/2050 06:00,0,0,0,0,0,0,0
24/1/2050 07:00,0,0,0,0,0,0,0
24/1/2050 08:00,0,0,0,0,0,0,0
24/1/2050 09:00,0,0,0,0,0,0,0
24/1/2050 10:00,0,0,0,0,0,0,0
24/1/2050 11:00,0,0,0,0,0,0,0
24/1/2050 12:00,0,0,0,0,0,0,0
24/1/2050 13:00,0,0,0,0,0,0,0
24/1/2050 14:00,0,0,0,0,0,0,0
24/1/2050 15:00,0,0,0,0,0,0,0
24/1/2050 16:00,0,0,0,0,0,0,0
24/1/2050 17:00,0,0,0,0,0,0,0
24/1/2050 18:00,0,0,0,0,0,0,0
24/1/2050 19:00,0,0,0,0,0,0,0
24/1/2050 20:00,0,0,0,0,0,0,0
24/1/2050 21:00,0,0,0,0,0,0,0
24/1/2050 22:00,0,0,0,0,0,0,0
24/1/2050 23:00,0,-261935,-645484,-1111700085,-174568760,-1135776847,0
25/1/2050 00:00,0,0,0,0,0,0,0
25/1/2050 01:00,0,0,0,0,0,0,0
25/1/2050 02:00,0,0,0,0,0,0,0
25/1/2050 03:00,0,0,0,0,0,0,0
25/1/2050 04:00,0,0,0,0,0,0,0
25/1/2050 05:00,0,0,0,0,0,0,0
25/1/2050 06:00,0,0,0,0,0,0,0
25/1/2050 07:00,0,0,0,0,0,0,0
25/1/2050 08:00,0,0,0,0,0,0,0
25/1/2050 09:00,0,0,0,0,0,0,0
25/1/2050 10:00,0,0,0,0,0,0,0
25/1/2050 11:00,0,0,0,0,0,0,0
25/1/2050 12:00,0,0,0,0,0,0,0
25/1/2050 13:00,0,0,0,0,0,0,0
25/1/2050 14:00,0,0,0,0,0,0,0
25/1/2050 15:00,0,0,0,0,0,0,0
25/1/2050 16:00,0,0,0,0,0,0,0
25/1/2050 17:00,0,0,0,0,0,0,0
25/1/2050 18:00,0,0,0,0,0,0,0
25/1/2050 19:00,0,0,0,0,0,0,0
25/1/2050 20:00,0,0,0,0,0,0,0
25/1/2050 21:00,0,0,0,0,0,0,0
25/1/2050 22:00,0,0,0,0,0,0,0
25/1/2050 23:00,0,-261935,-645484,-1111700085,-174568760,-1135776847,0
26/1/2050 00:00,0,0,0,0,0,0,0
26/1/2050 01:00,0,0,0,0,0,0,0
26/1/2050 02:00,0,0,0,0,0,0,0
26/1/2050 03:00,0,0,0,0,0,0,0
26/1/2050 04:00,0,0,0,0,0,0,0
26/1/2050 05:00,0,0,0,0,0,0,0
26/1/2050 06:00,0,0,0,0,0,0,0
26/1/2050 07:00,0,0,0,0,0,0,0
26/1/2050 08:00,0,0,0,0,0,0,0
26/1/2050 09:00,0,0,0,0,0,0,0
26/1/2050 10:00,0,0,0,0,0,0,0
26/1/2050 11:00,0,0,0,0,0,0,0
26/1/2050 12:00,0,0,0,0,0,0,0
26/1/2050 13:00,0,0,0,0,0,0,0
26/1/2050 14:00,0,0,0,0,0,0,0
26/1/2050 15:00,0,0,0,0,0,0,0
26/1/2050 16:00,0,0,0,0,0,0,0
26/1/2050 17:00,0,0,0,0,0,0,0
26/1/2050 18:00,0,0,0,0,0,0,0
26/1/2050 19:00,0,0,0,0,0,0,0
26/1/2050 20:00,0,0,0,0,0,0,0
26/1/2050 21:00,0,0,0,0,0,0,0
26/1/2050 22:00,0,0,0,0,0,0,0
26/1/2050 23:00,0,-261935,-645484,-1111700085,-174568760,-1135776847,0
27/1/2050 00:00,0,0,0,0,0,0,0
27/1/2050 01:00,0,0,0,0,0,0,0
27/1/2050 02:00,0,0,0,0,0,0,0
27/1/2050 03:00,0,0,0,0,0,0,0
27/1/2050 04:00,0,0,0,0,0,0,0
27/1/2050 05:00,0,0,0,0,0,0,0
27/1/2050 06:00,0,0,0,0,0,0,0
27/1/2050 07:00,0,0,0,0,0,0,0
27/1/2050 08:00,0,0,0,0,0,0,0
27/1/2050 09:00,0,0,0,0,0,0,0
27/1/2050 10:00,0,0,0,0,0,0,0
27/1/2050 11:00,0,0,0,0,0,0,0
27/1/2050 12:00,0,0,0,0,0,0,0
27/1/2050 13:00,0,0,0,0,0,0,0
27/1/2050 14:00,0,0,0,0,0,0,0
27/1/2050 15:00,0,0,0,0,0,0,0
27/1/2050 16:00,0,0,0,0,0,0,0
27/1/2050 17:00,0,0,0,0,0,0,0
27/1/2050 18:00,0,0,0,0,0,0,0
27/1/2050 19:00,0,0,0,0,0,0,0
27/1/2050 20:00,0,0,0,0,0,0,0
27/1/2050 21:00,0,0,0,0,0,0,0
27/1/2050 22:00,0,0,0,0,0,0,0
27/1/2050 23:00,0,-261935,-645484,-1111700085,-174568760,-1135776847,0
28/1/2050 00:00,0,0,0,0,0,0,0
28/1/2050 01:00,0,0,0,0,0,0,0
28/1/2050 02:00,0,0,0,0,0,0,0
28/1/2050 03:00,0,0,0,0,0,0,0
28/1/2050 04:00,0,0,0,0,0,0,0
28/1/2050 05:00,0,0,0,0,0,0,0
28/1/2050 06:00,0,0,0,0,0,0,0
28/1/2050 07:00,0,0,0,0,0,0,0
28/1/2050 08:00,0,0,0,0,0,0,0
28/1/2050 09:00,0,0,0,0,0,0,0
28/1/2050 10:00,0,0,0,0,0,0,0
28/1/2050 11:00,0,0,0,0,0,0,0
28/1/2050 12:00,0,0,0,0,0,0,0
28/1/2050 13:00,0,0,0,0,0,0,0
28/1/2050 14:00,0,0,0,0,0,0,0
28/1/2050 15:00,0,0,0,0,0,0,0
28/1/2050 16:00,0,0,0,0,0,0,0
28/1/2050 17:00,0,0,0,0,0,0,0
28/1/2050 18:00,0,0,0,0,0,0,0
28/1/2050 19:00,0,0,0,0,0,0,0
28/1/2050 20:00,0,0,0,0,0,0,0
28/1/2050 21:00,0,0,0,0,0,0,0
28/1/2050 22:00,0,0,0,0,0,0,0
28/1/2050 23:00,0,-261935,-645484,-1111700085,-174568760,-1135776847,0
29/1/2050 00:00,0,0,0,0,0,0,0
29/1/2050 01:00,0,0,0,0,0,0,0
29/1/2050 02:00,0,0,0,0,0,0,0
29/1/2050 03:00,0,0,0,0,0,0,0
29/1/2050 04:00,0,0,0,0,0,0,0
29/1/2050 05:00,0,0,0,0,0,0,0
29/1/2050 06:00,0,0,0,0,0,0,0
29/1/2050 07:00,0,0,0,0,0,0,0
29/1/2050 08:00,0,0,0,0,0,0,0
29/1/2050 09:00,0,0,0,0,0,0,0
29/1/2050 10:00,0,0,0,0,0,0,0
29/1/2050 11:00,0,0,0,0,0,0,0
29/1/2050 12:00,0,0,0,0,0,0,0
29/1/2050 13:00,0,0,0,0,0,0,0
29/1/2050 14:00,0,0,0,0,0,0,0
29/1/2050 15:00,0,0,0,0,0,0,0
29/1/2050 16:00,0,0,0,0,0,0,0
29/1/2050 17:00,0,0,0,0,0,0,0
29/1/2050 18:00,0,0,0,0,0,0,0
29/1/2050 19:00,0,0,0,0,0,0,0
29/1/2050 20:00,0,0,0,0,0,0,0
29/1/2050 21:00,0,0,0,0,0,0,0
29/1/2050 22:00,0,0,0,0,0,0,0
29/1/2050 23:00,0,-261935,-645484,-1111700085,-174568760,-1135776847,0
30/1/2050 00:00,0,0,0,0,0,0,0
30/1/2050 01:00,0,0,0,0,0,0,0
30/1/2050 02:00,0,0,0,0,0,0,0
30/1/2050 03:00,0,0,0,0,0,0,0
30/1/2050 04:00,0,0,0,0,0,0,0
30/1/2050 05:00,0,0,0,0,0,0,0
30/1/2050 06:00,0,0,0,0,0,0,0
30/1/2050 07:00,0,0,0,0,0,0,0
30/1/2050 08:00,0,0,0,0,0,0,0
30/1/2050 09:00,0,0,0,0,0,0,0
30/1/2050 10:00,0,0,0,0,0,0,0
30/1/2050 11:00,0,0,0,0,0,0,0
30/1/2050 12:00,0,0,0,0,0,0,0
30/1/2050 13:00,0,0,0,0,0,0,0
30/1/2050 14:00,0,0,0,0,0,0,0
30/1/2050 15:00,0,0,0,0,0,0,0
30/1/2050 16:00,0,0,0,0,0,0,0
30/1/2050 17:00,0,0,0,0,0,0,0
30/1/2050 18:00,0,0,0,0,0,0,0
30/1/2050 19:00,0,0,0,0,0,0,0
30/1/2050 20:00,0,0,0,0,0,0,0
30/1/2050 21:00,0,0,0,0,0,0,0
30/1/2050 22:00,0,0,0,0,0,0,0
30/1/2050 23:00,0,-261935,-645484,-1111700085,-174568760,-1135776847,0
31/1/2050 00:00,0,0,0,0,0,0,0
31/1/2050 01:00,0,0,0,0,0,0,0
31/1/2050 02:00,0,0,0,0,0,0,0
31/1/2050 03:00,0,0,0,0,0,0,0
31/1/2050 04:00,0,0,0,0,0,0,0
31/1/2050 05:00,0,0,0,0,0,0,0
31/1/2050 06:00,0,0,0,0,0,0,0
31/1/2050 07:00,0,0,0,0,0,0,0
31/1/2050 08:00,0,0,0,0,0,0,0
31/1/2050 09:00,0,0,0,0,0,0,0
31/1/2050 10:00,0,0,0,0,0,0,0
31/1/2050 11:00,0,0,0,0,0,0,0
31/1/2050 12:00,0,0,0,0,0,0,0
31/1/2050 13:00,0,0,0,0,0,0,0
31/1/2050 14:00,0,0,0,0,0,0,0
31/1/2050 15:00,0,0,0,0,0,0,0
31/1/2050 16:00,0,0,0,0,0,0,0
31/1/2050 17:00,0,0,0,0,0,0,0
31/1/2050 18:00,0,0,0,0,0,0,0
31/1/2050 19:00,0,0,0,0,0,0,0
31/1/2050 20:00,0,0,0,0,0,0,0
31/1/2050 21:00,0,0,0,0,0,0,0
31/1/2050 22:00,0,0,0,0,0,0,0
31/1/2050 23:00,0,-261935,-645484,-1111700085,-174568760,-1135776847,0
1/2/2050 0:00,0,0,0,0,0,0,0
1/2/2050 1:00,0,0,0,0,0,0,0
1/2/2050 2:00,0,0,0,0,0,0,0
1/2/2050 3:00,0,0,0,0,0,0,0
1/2/2050 4:00,0,0,0,0,0,0,0
1/2/2050 5:00,0,0,0,0,0,0,0
1/2/2050 6:00,0,0,0,0,0,0,0
1/2/2050 7:00,0,0,0,0,0,0,0
1/2/2050 8:00,0,0,0,0,0,0,0
1/2/2050 9:00,0,0,0,0,0,0,0
1/2/2050 10:00,0,0,0,0,0,0,0
1/2/2050 11:00,0,0,0,0,0,0,0
1/2/2050 12:00,0,0,0,0,0,0,0
1/2/2050 13:00,0,0,0,0,0,0,0
1/2/2050 14:00,0,0,0,0,0,0,0
1/2/2050 15:00,0,0,0,0,0,0,0
1/2/2050 16:00,0,0,0,0,0,0,0
1/2/2050 17:00,0,0,0,0,0,0,0
1/2/2050 18:00,0,0,0,0,0,0,0
1/2/2050 19:00,0,0,0,0,0,0,0
1/2/2050 20:00,0,0,0,0,0,0,0
1/2/2050 21:00,0,0,0,0,0,0,0
1/2/2050 22:00,0,0,0,0,0,0,0
1/2/2050 23:00,0,-261000,-714643,-1104089710,-173373713,-1128001650,0
2/2/2050 0:00,0,0,0,0,0,0,0
2/2/2050 1:00,0,0,0,0,0,0,0
2/2/2050 2:00,0,0,0,0,0,0,0
2/2/2050 3:00,0,0,0,0,0,0,0
2/2/2050 4:00,0,0,0,0,0,0,0
2/2/2050 5:00,0,0,0,0,0,0,0
2/2/2050 6:00,0,0,0,0,0,0,0
2/2/2050 7:00,0,0,0,0,0,0,0
2/2/2050 8:00,0,0,0,0,0,0,0
2/2/2050 9:00,0,0,0,0,0,0,0
2/2/2050 10:00,0,0,0,0,0,0,0
2/2/2050 11:00,0,0,0,0,0,0,0
2/2/2050 12:00,0,0,0,0,0,0,0
2/2/2050 13:00,0,0,0,0,0,0,0
2/2/2050 14:00,0,0,0,0,0,0,0
2/2/2050 15:00,0,0,0,0,0,0,0
2/2/2050 16:00,0,0,0,0,0,0,0
2/2/2050 17:00,0,0,0,0,0,0,0
2/2/2050 18:00,0,0,0,0,0,0,0
2/2/2050 19:00,0,0,0,0,0,0,0
2/2/2050 20:00,0,0,0,0,0,0,0
2/2/2050 21:00,0,0,0,0,0,0,0
2/2/2050 22:00,0,0,0,0,0,0,0
2/2/2050 23:00,0,-261000,-714643,-1104089710,-173373713,-1128001650,0
3/2/2050 0:00,0,0,0,0,0,0,0
3/2/2050 1:00,0,0,0,0,0,0,0
3/2/2050 2:00,0,0,0,0,0,0,0
3/2/2050 3:00,0,0,0,0,0,0,0
3/2/2050 4:00,0,0,0,0,0,0,0
3/2/2050 5:00,0,0,0,0,0,0,0
3/2/2050 6:00,0,0,0,0,0,0,0
3/2/2050 7:00,0,0,0,0,0,0,0
3/2/2050 8:00,0,0,0,0,0,0,0
3/2/2050 9:00,0,0,0,0,0,0,0
3/2/2050 10:00,0,0,0,0,0,0,0
3/2/2050 11:00,0,0,0,0,0,0,0
3/2/2050 12:00,0,0,0,0,0,0,0
3/2/2050 13:00,0,0,0,0,0,0,0
3/2/2050 14:00,0,0,0,0,0,0,0
3/2/2050 15:00,0,0,0,0,0,0,0
3/2/2050 16:00,0,0,0,0,0,0,0
3/2/2050 17:00,0,0,0,0,0,0,0
3/2/2050 18:00,0,0,0,0,0,0,0
3/2/2050 19:00,0,0,0,0,0,0,0
3/2/2050 20:00,0,0,0,0,0,0,0
3/2/2050 21:00,0,0,0,0,0,0,0
3/2/2050 22:00,0,0,0,0,0,0,0
3/2/2050 23:00,0,-261000,-714643,-1104089710,-173373713,-1128001650,0
4/2/2050 0:00,0,0,0,0,0,0,0
4/2/2050 1:00,0,0,0,0,0,0,0
4/2/2050 2:00,0,0,0,0,0,0,0
4/2/2050 3:00,0,0,0,0,0,0,0
4/2/2050 4:00,0,0,0,0,0,0,0
4/2/2050 5:00,0,0,0,0,0,0,0
4/2/2050 6:00,0,0,0,0,0,0,0
4/2/2050 7:00,0,0,0,0,0,0,0
4/2/2050 8:00,0,0,0,0,0,0,0
4/2/2050 9:00,0,0,0,0,0,0,0
4/2/2050 10:00,0,0,0,0,0,0,0
4/2/2050 11:00,0,0,0,0,0,0,0
4/2/2050 12:00,0,0,0,0,0,0,0
4/2/2050 13:00,0,0,0,0,0,0,0
4/2/2050 14:00,0,0,0,0,0,0,0
4/2/2050 15:00,0,0,0,0,0,0,0
4/2/2050 16:00,0,0,0,0,0,0,0
4/2/2050 17:00,0,0,0,0,0,0,0
4/2/2050 18:00,0,0,0,0,0,0,0
4/2/2050 19:00,0,0,0,0,0,0,0
4/2/2050 20:00,0,0,0,0,0,0,0
4/2/2050 21:00,0,0,0,0,0,0,0
4/2/2050 22:00,0,0,0,0,0,0,0
4/2/2050 23:00,0,-261000,-714643,-1104089710,-173373713,-1128001650,0
5/2/2050 0:00,0,0,0,0,0,0,0
5/2/2050 1:00,0,0,0,0,0,0,0
5/2/2050 2:00,0,0,0,0,0,0,0
5/2/2050 3:00,0,0,0,0,0,0,0
5/2/2050 4:00,0,0,0,0,0,0,0
5/2/2050 5:00,0,0,0,0,0,0,0
5/2/2050 6:00,0,0,0,0,0,0,0
5/2/2050 7:00,0,0,0,0,0,0,0
5/2/2050 8:00,0,0,0,0,0,0,0
5/2/2050 9:00,0,0,0,0,0,0,0
5/2/2050 10:00,0,0,0,0,0,0,0
5/2/2050 11:00,0,0,0,0,0,0,0
5/2/2050 12:00,0,0,0,0,0,0,0
5/2/2050 13:00,0,0,0,0,0,0,0
5/2/2050 14:00,0,0,0,0,0,0,0
5/2/2050 15:00,0,0,0,0,0,0,0
5/2/2050 16:00,0,0,0,0,0,0,0
5/2/2050 17:00,0,0,0,0,0,0,0
5/2/2050 18:00,0,0,0,0,0,0,0
5/2/2050 19:00,0,0,0,0,0,0,0
5/2/2050 20:00,0,0,0,0,0,0,0
5/2/2050 21:00,0,0,0,0,0,0,0
5/2/2050 22:00,0,0,0,0,0,0,0
5/2/2050 23:00,0,-261000,-714643,-1104089710,-173373713,-1128001650,0
6/2/2050 0:00,0,0,0,0,0,0,0
6/2/2050 1:00,0,0,0,0,0,0,0
6/2/2050 2:00,0,0,0,0,0,0,0
6/2/2050 3:00,0,0,0,0,0,0,0
6/2/2050 4:00,0,0,0,0,0,0,0
6/2/2050 5:00,0,0,0,0,0,0,0
6/2/2050 6:00,0,0,0,0,0,0,0
6/2/2050 7:00,0,0,0,0,0,0,0
6/2/2050 8:00,0,0,0,0,0,0,0
6/2/2050 9:00,0,0,0,0,0,0,0
6/2/2050 10:00,0,0,0,0,0,0,0
6/2/2050 11:00,0,0,0,0,0,0,0
6/2/2050 12:00,0,0,0,0,0,0,0
6/2/2050 13:00,0,0,0,0,0,0,0
6/2/2050 14:00,0,0,0,0,0,0,0
6/2/2050 15:00,0,0,0,0,0,0,0
6/2/2050 16:00,0,0,0,0,0,0,0
6/2/2050 17:00,0,0,0,0,0,0,0
6/2/2050 18:00,0,0,0,0,0,0,0
6/2/2050 19:00,0,0,0,0,0,0,0
6/2/2050 20:00,0,0,0,0,0,0,0
6/2/2050 21:00,0,0,0,0,0,0,0
6/2/2050 22:00,0,0,0,0,0,0,0
6/2/2050 23:00,0,-261000,-714643,-1104089710,-173373713,-1128001650,0
7/2/2050 0:00,0,0,0,0,0,0,0
7/2/2050 1:00,0,0,0,0,0,0,0
7/2/2050 2:00,0,0,0,0,0,0,0
7/2/2050 3:00,0,0,0,0,0,0,0
7/2/2050 4:00,0,0,0,0,0,0,0
7/2/2050 5:00,0,0,0,0,0,0,0
7/2/2050 6:00,0,0,0,0,0,0,0
7/2/2050 7:00,0,0,0,0,0,0,0
7/2/2050 8:00,0,0,0,0,0,0,0
7/2/2050 9:00,0,0,0,0,0,0,0
7/2/2050 10:00,0,0,0,0,0,0,0
7/2/2050 11:00,0,0,0,0,0,0,0
7/2/2050 12:00,0,0,0,0,0,0,0
7/2/2050 13:00,0,0,0,0,0,0,0
7/2/2050 14:00,0,0,0,0,0,0,0
7/2/2050 15:00,0,0,0,0,0,0,0
7/2/2050 16:00,0,0,0,0,0,0,0
7/2/2050 17:00,0,0,0,0,0,0,0
7/2/2050 18:00,0,0,0,0,0,0,0
7/2/2050 19:00,0,0,0,0,0,0,0
7/2/2050 20:00,0,0,0,0,0,0,0
7/2/2050 21:00,0,0,0,0,0,0,0
7/2/2050 22:00,0,0,0,0,0,0,0
7/2/2050 23:00,0,-261000,-714643,-1104089710,-173373713,-1128001650,0
8/2/2050 0:00,0,0,0,0,0,0,0
8/2/2050 1:00,0,0,0,0,0,0,0
8/2/2050 2:00,0,0,0,0,0,0,0
8/2/2050 3:00,0,0,0,0,0,0,0
8/2/2050 4:00,0,0,0,0,0,0,0
8/2/2050 5:00,0,0,0,0,0,0,0
8/2/2050 6:00,0,0,0,0,0,0,0
8/2/2050 7:00,0,0,0,0,0,0,0
8/2/2050 8:00,0,0,0,0,0,0,0
8/2/2050 9:00,0,0,0,0,0,0,0
8/2/2050 10:00,0,0,0,0,0,0,0
8/2/2050 11:00,0,0,0,0,0,0,0
8/2/2050 12:00,0,0,0,0,0,0,0
8/2/2050 13:00,0,0,0,0,0,0,0
8/2/2050 14:00,0,0,0,0,0,0,0
8/2/2050 15:00,0,0,0,0,0,0,0
8/2/2050 16:00,0,0,0,0,0,0,0
8/2/2050 17:00,0,0,0,0,0,0,0
8/2/2050 18:00,0,0,0,0,0,0,0
8/2/2050 19:00,0,0,0,0,0,0,0
8/2/2050 20:00,0,0,0,0,0,0,0
8/2/2050 21:00,0,0,0,0,0,0,0
8/2/2050 22:00,0,0,0,0,0,0,0
8/2/2050 23:00,0,-261000,-714643,-1104089710,-173373713,-1128001650,0
9/2/2050 0:00,0,0,0,0,0,0,0
9/2/2050 1:00,0,0,0,0,0,0,0
9/2/2050 2:00,0,0,0,0,0,0,0
9/2/2050 3:00,0,0,0,0,0,0,0
9/2/2050 4:00,0,0,0,0,0,0,0
9/2/2050 5:00,0,0,0,0,0,0,0
9/2/2050 6:00,0,0,0,0,0,0,0
9/2/2050 7:00,0,0,0,0,0,0,0
9/2/2050 8:00,0,0,0,0,0,0,0
9/2/2050 9:00,0,0,0,0,0,0,0
9/2/2050 10:00,0,0,0,0,0,0,0
9/2/2050 11:00,0,0,0,0,0,0,0
9/2/2050 12:00,0,0,0,0,0,0,0
9/2/2050 13:00,0,0,0,0,0,0,0
9/2/2050 14:00,0,0,0,0,0,0,0
9/2/2050 15:00,0,0,0,0,0,0,0
9/2/2050 16:00,0,0,0,0,0,0,0
9/2/2050 17:00,0,0,0,0,0,0,0
9/2/2050 18:00,0,0,0,0,0,0,0
9/2/2050 19:00,0,0,0,0,0,0,0
9/2/2050 20:00,0,0,0,0,0,0,0
9/2/2050 21:00,0,0,0,0,0,0,0
9/2/2050 22:00,0,0,0,0,0,0,0
9/2/2050 23:00,0,-261000,-714643,-1104089710,-173373713,-1128001650,0
10/2/2050 0:00,0,0,0,0,0,0,0
10/2/2050 1:00,0,0,0,0,0,0,0
10/2/2050 2:00,0,0,0,0,0,0,0
10/2/2050 3:00,0,0,0,0,0,0,0
10/2/2050 4:00,0,0,0,0,0,0,0
10/2/2050 5:00,0,0,0,0,0,0,0
10/2/2050 6:00,0,0,0,0,0,0,0
10/2/2050 7:00,0,0,0,0,0,0,0
10/2/2050 8:00,0,0,0,0,0,0,0
10/2/2050 9:00,0,0,0,0,0,0,0
10/2/2050 10:00,0,0,0,0,0,0,0
10/2/2050 11:00,0,0,0,0,0,0,0
10/2/2050 12:00,0,0,0,0,0,0,0
10/2/2050 13:00,0,0,0,0,0,0,0
10/2/2050 14:00,0,0,0,0,0,0,0
10/2/2050 15:00,0,0,0,0,0,0,0
10/2/2050 16:00,0,0,0,0,0,0,0
10/2/2050 17:00,0,0,0,0,0,0,0
10/2/2050 18:00,0,0,0,0,0,0,0
10/2/2050 19:00,0,0,0,0,0,0,0
10/2/2050 20:00,0,0,0,0,0,0,0
10/2/2050 21:00,0,0,0,0,0,0,0
10/2/2050 22:00,0,0,0,0,0,0,0
10/2/2050 23:00,0,-261000,-714643,-1104089710,-173373713,-1128001650,0
11/2/2050 0:00,0,0,0,0,0,0,0
11/2/2050 1:00,0,0,0,0,0,0,0
11/2/2050 2:00,0,0,0,0,0,0,0
11/2/2050 3:00,0,0,0,0,0,0,0
11/2/2050 4:00,0,0,0,0,0,0,0
11/2/2050 5:00,0,0,0,0,0,0,0
11/2/2050 6:00,0,0,0,0,0,0,0
11/2/2050 7:00,0,0,0,0,0,0,0
11/2/2050 8:00,0,0,0,0,0,0,0
11/2/2050 9:00,0,0,0,0,0,0,0
11/2/2050 10:00,0,0,0,0,0,0,0
11/2/2050 11:00,0,0,0,0,0,0,0
11/2/2050 12:00,0,0,0,0,0,0,0
11/2/2050 13:00,0,0,0,0,0,0,0
11/2/2050 14:00,0,0,0,0,0,0,0
11/2/2050 15:00,0,0,0,0,0,0,0
11/2/2050 16:00,0,0,0,0,0,0,0
11/2/2050 17:00,0,0,0,0,0,0,0
11/2/2050 18:00,0,0,0,0,0,0,0
11/2/2050 19:00,0,0,0,0,0,0,0
11/2/2050 20:00,0,0,0,0,0,0,0
11/2/2050 21:00,0,0,0,0,0,0,0
11/2/2050 22:00,0,0,0,0,0,0,0
11/2/2050 23:00,0,-261000,-714643,-1104089710,-173373713,-1128001650,0
12/2/2050 0:00,0,0,0,0,0,0,0
12/2/2050 1:00,0,0,0,0,0,0,0
12/2/2050 2:00,0,0,0,0,0,0,0
12/2/2050 3:00,0,0,0,0,0,0,0
12/2/2050 4:00,0,0,0,0,0,0,0
12/2/2050 5:00,0,0,0,0,0,0,0
12/2/2050 6:00,0,0,0,0,0,0,0
12/2/2050 7:00,0,0,0,0,0,0,0
12/2/2050 8:00,0,0,0,0,0,0,0
12/2/2050 9:00,0,0,0,0,0,0,0
12/2/2050 10:00,0,0,0,0,0,0,0
12/2/2050 11:00,0,0,0,0,0,0,0
12/2/2050 12:00,0,0,0,0,0,0,0
12/2/2050 13:00,0,0,0,0,0,0,0
12/2/2050 14:00,0,0,0,0,0,0,0
12/2/2050 15:00,0,0,0,0,0,0,0
12/2/2050 16:00,0,0,0,0,0,0,0
12/2/2050 17:00,0,0,0,0,0,0,0
12/2/2050 18:00,0,0,0,0,0,0,0
12/2/2050 19:00,0,0,0,0,0,0,0
12/2/2050 20:00,0,0,0,0,0,0,0
12/2/2050 21:00,0,0,0,0,0,0,0
12/2/2050 22:00,0,0,0,0,0,0,0
12/2/2050 23:00,0,-261000,-714643,-1104089710,-173373713,-1128001650,0
13/2/2050 00:00,0,0,0,0,0,0,0
13/2/2050 01:00,0,0,0,0,0,0,0
13/2/2050 02:00,0,0,0,0,0,0,0
13/2/2050 03:00,0,0,0,0,0,0,0
13/2/2050 04:00,0,0,0,0,0,0,0
13/2/2050 05:00,0,0,0,0,0,0,0
13/2/2050 06:00,0,0,0,0,0,0,0
13/2/2050 07:00,0,0,0,0,0,0,0
13/2/2050 08:00,0,0,0,0,0,0,0
13/2/2050 09:00,0,0,0,0,0,0,0
13/2/2050 10:00,0,0,0,0,0,0,0
13/2/2050 11:00,0,0,0,0,0,0,0
13/2/2050 12:00,0,0,0,0,0,0,0
13/2/2050 13:00,0,0,0,0,0,0,0
13/2/2050 14:00,0,0,0,0,0,0,0
13/2/2050 15:00,0,0,0,0,0,0,0
13/2/2050 16:00,0,0,0,0,0,0,0
13/2/2050 17:00,0,0,0,0,0,0,0
13/2/2050 18:00,0,0,0,0,0,0,0
13/2/2050 19:00,0,0,0,0,0,0,0
13/2/2050 20:00,0,0,0,0,0,0,0
13/2/2050 21:00,0,0,0,0,0,0,0
13/2/2050 22:00,0,0,0,0,0,0,0
13/2/2050 23:00,0,-261000,-714643,-1104089710,-173373713,-1128001650,0
14/2/2050 00:00,0,0,0,0,0,0,0
14/2/2050 01:00,0,0,0,0,0,0,0
14/2/2050 02:00,0,0,0,0,0,0,0
14/2/2050 03:00,0,0,0,0,0,0,0
14/2/2050 04:00,0,0,0,0,0,0,0
14/2/2050 05:00,0,0,0,0,0,0,0
14/2/2050 06:00,0,0,0,0,0,0,0
14/2/2050 07:00,0,0,0,0,0,0,0
14/2/2050 08:00,0,0,0,0,0,0,0
14/2/2050 09:00,0,0,0,0,0,0,0
14/2/2050 10:00,0,0,0,0,0,0,0
14/2/2050 11:00,0,0,0,0,0,0,0
14/2/2050 12:00,0,0,0,0,0,0,0
14/2/2050 13:00,0,0,0,0,0,0,0
14/2/2050 14:00,0,0,0,0,0,0,0
14/2/2050 15:00,0,0,0,0,0,0,0
14/2/2050 16:00,0,0,0,0,0,0,0
14/2/2050 17:00,0,0,0,0,0,0,0
14/2/2050 18:00,0,0,0,0,0,0,0
14/2/2050 19:00,0,0,0,0,0,0,0
14/2/2050 20:00,0,0,0,0,0,0,0
14/2/2050 21:00,0,0,0,0,0,0,0
14/2/2050 22:00,0,0,0,0,0,0,0
14/2/2050 23:00,0,-261000,-714643,-1104089710,-173373713,-1128001650,0
15/2/2050 00:00,0,0,0,0,0,0,0
15/2/2050 01:00,0,0,0,0,0,0,0
15/2/2050 02:00,0,0,0,0,0,0,0
15/2/2050 03:00,0,0,0,0,0,0,0
15/2/2050 04:00,0,0,0,0,0,0,0
15/2/2050 05:00,0,0,0,0,0,0,0
